itemId,name,price,ratingScore,review,location,brandName,sellerName,image,categories,itemSoldCntShow,discount,cat_1,cat_2,cat_3,category
3328009531,Men's Breathable Shock Absorption Rubber Sole Basketball Shoes,462000,4.8,,Hong Kong,No Brand,Sport Fashion Concept Store,https://filebroker-cdn.lazada.vn/kf/Sd62affe3313b462bb3b48fdb8039f059E.jpg,"[42062401, 7475, 11945]",38.0,0.1,42062401,7475,11945,the_thao
13346331132,Kính Râm Mắt Mèo Thời Trang Unisex Gọng Nhỏ Phong Cách Hip-hop Thời Thượng Chụp Ảnh Đường Phố Bảo Vệ UV400 Tròng Kính Nhựa,50400,4.9,,Overseas,No Brand,GlobalLifestyle,https://filebroker-cdn.lazada.vn/kf/S3bb3ecd245df45e6bd4752538b822561o.jpg,"[8943, 3504, 13326]",0.0,0.46,8943,3504,13326,phu_kien_thoi_trang
2942405754,"Ấm Đun Nước Siêu Tốc, Bình Nước Siêu Tốc Giữ Nhiệt SFIAPRT ST160 Dung Tích 2.5 lít - Dung tích thực tế 1.8L",126500,4.8,18.0,Vietnam,No Brand,Vietstore24h,https://vn-live-01.slatic.net/p/3b1587dbc4340420883f7f18026e128e.png,"[4400, 4425, 6037, 4433]",43.0,0.37,4400,4425,6037,do_gia_dung
2093488885,"[Chính hãng] Ấm Đun Siêu Tốc Sonoto Inox Cao Cấp Dung Tích 2l. Công suất 1500w. Siêu bền, an toàn, tự động ngắt điện khi sôi.",190000,4.7,,Vietnam,No Brand,Kho Gia Dụng Chiếu Sáng An Tâm ,https://vn-live-01.slatic.net/p/446d3dbbbf656bb5a72d384bd3a4f080.jpg,"[4400, 4425, 6037, 4433]",0.0,0.46,4400,4425,6037,dien_tu
13361239504,MAOMEI Có thể điều chỉnh Mũ bảo vệ trẻ mới biết đi Thoáng khí An toàn Mũ chống va chạm cho trẻ sơ sinh Thời trang Bảo vệ đầu trẻ sơ sinh Mũ bảo hiểm chống rơi Bé trai,73470,4.7,,China,MAOMEI,MAOMEI MALL,https://sg-test-11.slatic.net/p/d43296d5a09c6e7c8e774bcd463ba4a8.jpg,"[62188201, 62541009, 62544801, 1723]",0.0,0.42,62188201,62541009,62544801,me_va_be
3230563259,"Set 10 Charm Sticker Sao Biển Hồng Dùng Gắn Dép Cross, Dép Sục, Dép xốp",45000,4.9,,Hồ Chí Minh,No Brand,Chic Charm - Charm Sticker Gắn Dép,https://sg-test-11.slatic.net/p/d96e11beca57c1ce42a3c6d81e2d547c.jpg,"[62540402, 6259]",0.0,0.0,62540402,6259,0,cham_soc_suc_khoe
2842066681,"Thảm Hàn Quốc XPE 2 mặt chống thấm, chống va đập cho bé",177596,4.7,,Vietnam,No Brand,Lâm Khải Phong_shop,https://sg-test-11.slatic.net/p/dd5b014ab46f53a7eb004cae414b51d6.jpg,"[10216, 10327, 10333]",0.0,0.0,10216,10327,10333,me_va_be
2515324191,"Multi-Purpose Storage Shelf (Pink) 4 Tiers with Wheels for Spa, Bathroom, Kitchen, Stainless Steel Frame, Taycan Plastic Material",79900,4.6,22.0,Vietnam,No Brand,TaycanStore,https://vn-live-01.slatic.net/p/4780049f080c2ea27f2d74d1f729bdaf.png,"[12644, 12650, 12703]",73.0,0.33,12644,12650,12703,do_gia_dung
2215867433,ÁO SƠ MI TAY DÀI  CỔ CÁCH ĐIỆU  KÈM PHỤ KIỆN NÚT 2 BÊN VAI (KÈM QUÀ TẶNG),99900,5.0,11.0,Vietnam,No Brand,TI-EL SHOP 93,https://vn-live-01.slatic.net/p/cf08118722b74d58be893c49db00ccb7.jpg,"[62540802, 62541801, 11164]",38.0,0.45,62540802,62541801,11164,thoi_trang_nu
2171090000,"12-Month Warranty - Super Fast Kettle That Retains Heat and Is Also a 2-Liter 1500W Thermos with High-Quality 304 Stainless Steel Core Cuckoo St21 Keeps Hot for 5 Hours, Keeps Warm for 24 Hours",190000,4.7,48.0,Vietnam,Cuckoo,Gia Dụng Giá Rẻ MT,https://vn-live-01.slatic.net/p/650ea88c6782d62191b5000f06ca4975.jpg,"[4400, 4425, 6037, 4433]",127.0,0.5,4400,4425,6037,dien_tu
3259294402,Rosy Recess Fashionable Blue and White Headband Women's Elegant and Comfortable Hair Accessories,11880,5.0,24.0,China,Rosy Recess,ROSY RESESS MALL,https://sg-test-11.slatic.net/p/eae09f05cca7f4587c2cd27bbd0b7ccf.png,"[8943, 7811, 7827]",80.0,0.41,8943,7811,7827,phu_kien_thoi_trang
2098659763,"Super Automatic Electric Medicine Boiler, Fujishi Livorno Automatic Electric Medicine Boiler",254000,4.9,48.0,Vietnam,OEM,CƯỜNG THỊNH PHÁT VN,https://vn-live-01.slatic.net/p/187918a2dd95a619a6d8bc803e908b90.png,"[4400, 4425, 6037, 4433]",149.0,0.29,4400,4425,6037,dien_tu
3159467367,Giày Sneaker Nam FST 1985 Chất Vải Canvas K22 Kiểu Dáng Thời Trang Dễ Phối Đồ,169500,5.0,1.0,Vietnam,No Brand,BHNT Shop,https://vn-live-01.slatic.net/p/5169d1133b9cf643a8c4e8aaf4541854.jpg,"[62541201, 6371]",9.0,0.42,62541201,6371,0,thoi_trang_nam
