itemId,name,price,ratingScore,review,location,brandName,sellerName,image,categories,itemSoldCntShow,discount,cat_1,cat_2,cat_3,category
3038753147,"Điện thoại Samsung Galaxy A26 5G (8/128GB), Mặt lưng kính, AI-Circle to Search, Camera HDR chụp đêm sáng rõ",6990000,5.0,974,Vietnam,Samsung,SAMSUNG Flagship Store,https://vn-live-01.slatic.net/p/d8212c873a27aae65d3814e63891bb46.jpg,"[4402, 4518]",6200.0,0.0,4402,4518,0,dien_tu
2396373556,"Bình Đun Siêu Tốc 1.8L 1500W , Ấm đun siêu tốc- An toàn cho mọi gia đình, ấm đun nước siêu tốc, âm nước siêu tốc thái lan, bình đun nước giữ nhiệt, am sieu toc giá rẻ, bình nấu nước siêu tốc, ấm điện",82000,4.0,3,Vietnam,No Brand,THANH CONG PLUS,https://vn-live-01.slatic.net/p/6153e6f6254ba0ffe9b88faec13f0650.jpg,"[4400, 4425, 6037, 4433]",24.0,0.32,4400,4425,6037,dien_tu
2201365216,Bảo Hành 6 tháng - Ấm đun nước siêu tốc Thái Lan JIPLAI - Ấm đun nước siêu tốc lõi inox 304 - Ấm điện siêu tốc công suất lớn cách nhiệt an toàn,89000,4.7,192,Vietnam,No Brand,DOTI Plus,https://vn-live-01.slatic.net/p/7c0be208fb18b6f0a3dbf9e71f92440c.jpg,"[4400, 4425, 6037, 4433]",809.0,0.36,4400,4425,6037,dien_tu
2004716658,Ấm đun nước siêu tốc Thái Lan 2.5L JIPLAI - Ấm nước siêu tốc lõi inox 304 - Ấm điện siêu tốc công suất lớn cách nhiệt an toàn,89000,4.8,273,Vietnam,No Brand,Gia Dụng HN Thông Minh,https://vn-live-01.slatic.net/p/8bb1c20deae97376ea425c26b9c814ad.png,"[4400, 4425, 6037, 4433]",751.0,0.26,4400,4425,6037,dien_tu
2396422483,Ấm đun nước siêu tốc Thái Lan 2.5L JIPLAI - Ấm nước siêu tốc lõi inox 304 - Ấm điện siêu tốc công suất lớn cách nhiệt an toàn,79000,4.8,21,Vietnam,No Brand,THANH CONG PLUS,https://vn-live-01.slatic.net/p/e5be0efbae4bea5112dcbf06432590f6.jpg,"[4400, 4425, 6037, 4433]",60.0,0.44,4400,4425,6037,dien_tu
2651384785,Ấm siêu tốc SHRAP [ CHÍNH HÃNG - BH 1 NĂM] ==&gt; Thiết kế mới sang trọng - Lịch sự,145000,4.5,29,Vietnam,Sharp,Shop Gia Dụng Phương Đông,https://filebroker-cdn.lazada.vn/kf/S088acbf09b7b40fea2998aa13387d78bH.jpg,"[4400, 4425, 6037, 4433]",99.0,0.0,4400,4425,6037,dien_tu
13357360568,"2200W Single Induction Cooker – 8 Multi-Function Cooking Modes, Touch Screen, Heat-Resistant Tempered Glass Surface, Fast Cooking, Energy Saving",369000,4.7,,Vietnam,No Brand,Townson_Tech,https://vn-live-01.slatic.net/p/bf2823088b21b1b5df84af13bb13287e.jpg,"[4400, 4425, 62551406, 62551607, 10100316]",0.0,0.37,4400,4425,62551406,dien_tu
2035876005,[SIÊU SỈ - HỎA TỐC 2H] Bình Đun Siêu Tốc 1.8L 1500W  Ấm đun siêu tốc- An toàn cho mọi gia đình ấm đun nước siêu tốc âm nước siêu tốc thái lan bình đun nước giữ nhiệt am sieu toc giá rẻ bình nấu nước siêu tốc ấm điện,85000,4.6,28,Vietnam,No Brand,Đăng Quang Shop,https://vn-live-01.slatic.net/p/31d9e581e7759402b78719847c4cf692.jpg,"[4400, 4425, 6037, 4433]",125.0,0.49,4400,4425,6037,dien_tu
2404241172,"Ấm siêu tốc, Ấm đun nước siêu tốc Cuckoo công suất 1500w, Sôi trong 5 phút tiết kiệm điện năng, Ấm đun siêu tốc",79000,4.8,11,Vietnam,No Brand,Gia Dụng HN Thông Minh,https://vn-live-01.slatic.net/p/c3d9b854467b3e887053a261ed856fa3.png,"[4400, 4425, 6037, 4433]",23.0,0.2,4400,4425,6037,dien_tu
2041855253,Ấm đun nước siêu tốc Electric 1.8L,79000,5.0,25,Vietnam,No Brand,Gia Dụng HN Thông Minh,https://vn-live-01.slatic.net/p/65d10c6e8d0a9bf9ffa64cd58814caf3.jpg,"[4400, 4425, 6037, 4433]",62.0,0.28,4400,4425,6037,dien_tu
1400115039,NHIỆT KẾ ĐIỆN TỬ OMRON MC -246,95000,4.7,,Vietnam,No Brand,thuốc mỹ phẩm .85,https://filebroker-cdn.lazada.vn/kf/S62ca8d205481465396f91d1e86f06bc5h.jpg,"[10100869, 7174, 7179, 4717]",0.0,0.0,10100869,7174,7179,dien_tu
